dataset,train_per_class,train_rows,test_rows,seed,schedule,schedule_family,learning_rate,eta0,power_t,n_iter,t_,final_learning_rate,final_learning_rate_note,test_log_loss,test_macro_f1,convergence_warning_count,max_iter,tol,alpha,class_weight
breast_cancer,16,32,537,14,adaptive_003,adaptive,adaptive,0.003,0.5,69,2209.0,0.003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.23363404862400355,0.8998626169753662,0,1000,0.001,0.0001,balanced
breast_cancer,16,32,537,52,adaptive_003,adaptive,adaptive,0.003,0.5,76,2433.0,0.003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.14883978868423497,0.9418201516793067,0,1000,0.001,0.0001,balanced
breast_cancer,16,32,537,88,adaptive_003,adaptive,adaptive,0.003,0.5,79,2529.0,0.003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.1529733549219736,0.9352934088444391,0,1000,0.001,0.0001,balanced
breast_cancer,16,32,537,121,adaptive_003,adaptive,adaptive,0.003,0.5,78,2497.0,0.003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.17769348311328764,0.9455876006229711,0,1000,0.001,0.0001,balanced
breast_cancer,16,32,537,169,adaptive_003,adaptive,adaptive,0.003,0.5,81,2593.0,0.003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.13219277244368838,0.9636845901836435,0,1000,0.001,0.0001,balanced
breast_cancer,16,32,537,203,adaptive_003,adaptive,adaptive,0.003,0.5,78,2497.0,0.003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.1662384997540724,0.9269793661832295,0,1000,0.001,0.0001,balanced
breast_cancer,16,32,537,247,adaptive_003,adaptive,adaptive,0.003,0.5,80,2561.0,0.003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.13604080733684704,0.9736829208527322,0,1000,0.001,0.0001,balanced
breast_cancer,16,32,537,314,adaptive_003,adaptive,adaptive,0.003,0.5,78,2497.0,0.003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.17971219704708344,0.9410408432147563,0,1000,0.001,0.0001,balanced
breast_cancer,16,32,537,415,adaptive_003,adaptive,adaptive,0.003,0.5,79,2529.0,0.003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.15797316532064593,0.9364921316165951,0,1000,0.001,0.0001,balanced
breast_cancer,16,32,537,509,adaptive_003,adaptive,adaptive,0.003,0.5,77,2465.0,0.003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.1299142981890041,0.9358420466414099,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,14,constant_0003,constant,constant,0.0003,0.5,94,6017.0,0.0003,constant eta0,0.19647319306705027,0.9466398985629755,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,52,constant_0003,constant,constant,0.0003,0.5,86,5505.0,0.0003,constant eta0,0.20988563618595962,0.9348384197482524,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,88,constant_0003,constant,constant,0.0003,0.5,85,5441.0,0.0003,constant eta0,0.20995711922349086,0.9118164600319691,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,121,constant_0003,constant,constant,0.0003,0.5,87,5569.0,0.0003,constant eta0,0.20434930300069107,0.9258506155755977,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,169,constant_0003,constant,constant,0.0003,0.5,93,5953.0,0.0003,constant eta0,0.2218313165386678,0.9563933407018514,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,203,constant_0003,constant,constant,0.0003,0.5,84,5377.0,0.0003,constant eta0,0.2318696175028454,0.9231725498889425,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,247,constant_0003,constant,constant,0.0003,0.5,86,5505.0,0.0003,constant eta0,0.2363650477307297,0.9053503323526206,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,314,constant_0003,constant,constant,0.0003,0.5,88,5633.0,0.0003,constant eta0,0.21711226287608418,0.951369191441678,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,415,constant_0003,constant,constant,0.0003,0.5,94,6017.0,0.0003,constant eta0,0.1706999831705597,0.9536456261665086,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,509,constant_0003,constant,constant,0.0003,0.5,82,5249.0,0.0003,constant eta0,0.2021286392350335,0.9387878787878787,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,14,constant_001,constant,constant,0.001,0.5,64,4097.0,0.001,constant eta0,0.1565128873837352,0.9467954345917471,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,52,constant_001,constant,constant,0.001,0.5,57,3649.0,0.001,constant eta0,0.16836221201376125,0.9371823577495824,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,88,constant_001,constant,constant,0.001,0.5,58,3713.0,0.001,constant eta0,0.17648890734161968,0.9229989595666057,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,121,constant_001,constant,constant,0.001,0.5,61,3905.0,0.001,constant eta0,0.16128082877646122,0.9350384357769882,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,169,constant_001,constant,constant,0.001,0.5,70,4481.0,0.001,constant eta0,0.17030633115356852,0.9586281535522871,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,203,constant_001,constant,constant,0.001,0.5,65,4161.0,0.001,constant eta0,0.17625704679315687,0.9319528299016349,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,247,constant_001,constant,constant,0.001,0.5,59,3777.0,0.001,constant eta0,0.19762847497069072,0.9074219568405615,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,314,constant_001,constant,constant,0.001,0.5,67,4289.0,0.001,constant eta0,0.15641772144360902,0.9603236957888122,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,415,constant_001,constant,constant,0.001,0.5,66,4225.0,0.001,constant eta0,0.12698383367545005,0.9581780538302278,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,509,constant_001,constant,constant,0.001,0.5,64,4097.0,0.001,constant eta0,0.14009402556493306,0.9649269021078584,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,14,constant_003,constant,constant,0.003,0.5,45,2881.0,0.003,constant eta0,0.13587414915227367,0.9470982610517494,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,52,constant_003,constant,constant,0.003,0.5,42,2689.0,0.003,constant eta0,0.1420583576039212,0.9466398985629755,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,88,constant_003,constant,constant,0.003,0.5,42,2689.0,0.003,constant eta0,0.15932955575185195,0.9256189494262416,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,121,constant_003,constant,constant,0.003,0.5,46,2945.0,0.003,constant eta0,0.13847624015606372,0.9395185436544373,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,169,constant_003,constant,constant,0.003,0.5,54,3457.0,0.003,constant eta0,0.14903672775561153,0.9543920008601225,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,203,constant_003,constant,constant,0.003,0.5,54,3457.0,0.003,constant eta0,0.14181752531103828,0.9363429699079809,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,247,constant_003,constant,constant,0.003,0.5,43,2753.0,0.003,constant eta0,0.1742681649048235,0.9227427102775143,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,314,constant_003,constant,constant,0.003,0.5,60,3841.0,0.003,constant eta0,0.12062370441648314,0.9627853950556811,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,415,constant_003,constant,constant,0.003,0.5,49,3137.0,0.003,constant eta0,0.10376619832385603,0.9559152175431245,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,509,constant_003,constant,constant,0.003,0.5,55,3521.0,0.003,constant eta0,0.10440061812149679,0.9651146725614811,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,14,invscaling_0003,invscaling,invscaling,0.0003,0.5,26,1665.0,7.352146220938077e-06,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.6488260723224736,0.9358038653568814,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,52,invscaling_0003,invscaling,invscaling,0.0003,0.5,28,1793.0,7.0848573429135955e-06,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.6449873007686819,0.9232440454903084,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,88,invscaling_0003,invscaling,invscaling,0.0003,0.5,30,1921.0,6.84474971394413e-06,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.6385356810862994,0.9006687647521636,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,121,invscaling_0003,invscaling,invscaling,0.0003,0.5,31,1985.0,6.733502088648503e-06,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.6381107850377531,0.909982174688057,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,169,invscaling_0003,invscaling,invscaling,0.0003,0.5,21,1345.0,8.180128247238177e-06,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.6578189972687446,0.9302293451229622,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,203,invscaling_0003,invscaling,invscaling,0.0003,0.5,29,1857.0,6.9616999762246345e-06,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.6460415847370026,0.8971125628010005,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,247,invscaling_0003,invscaling,invscaling,0.0003,0.5,32,2049.0,6.627508227090058e-06,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.642320522644741,0.8968317098508656,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,314,invscaling_0003,invscaling,invscaling,0.0003,0.5,19,1217.0,8.599554745692229e-06,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.6600045105137103,0.9425272262492559,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,415,invscaling_0003,invscaling,invscaling,0.0003,0.5,23,1473.0,7.816635870629526e-06,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.6468966935220638,0.9340570373981475,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,509,invscaling_0003,invscaling,invscaling,0.0003,0.5,27,1729.0,7.214791053658227e-06,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.642173277842665,0.926062766983602,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,14,invscaling_001,invscaling,invscaling,0.001,0.5,75,4801.0,1.4432253448298278e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.5025607722603229,0.9358038653568814,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,52,invscaling_001,invscaling,invscaling,0.001,0.5,75,4801.0,1.4432253448298278e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.4986606342867164,0.9256189494262416,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,88,invscaling_001,invscaling,invscaling,0.001,0.5,78,4993.0,1.4152045525279001e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.4809073967771581,0.9027719943942223,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,121,invscaling_001,invscaling,invscaling,0.001,0.5,75,4801.0,1.4432253448298278e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.4881978654323762,0.9123689093166154,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,169,invscaling_001,invscaling,invscaling,0.001,0.5,60,3841.0,1.6135329791560706e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.5378683604324351,0.9302293451229622,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,203,invscaling_001,invscaling,invscaling,0.001,0.5,71,4545.0,1.483313864966616e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.5123773264467094,0.8991648435600931,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,247,invscaling_001,invscaling,invscaling,0.001,0.5,79,5057.0,1.4062208184742752e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.5003468317862296,0.8988874573438261,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,314,invscaling_001,invscaling,invscaling,0.001,0.5,57,3649.0,1.655438565145405e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.5411974273824808,0.9425272262492559,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,415,invscaling_001,invscaling,invscaling,0.001,0.5,70,4481.0,1.4938690445150245e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.4912737043317123,0.9340570373981475,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,509,invscaling_001,invscaling,invscaling,0.001,0.5,70,4481.0,1.4938690445150245e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.49417825966783974,0.9302293451229622,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,14,invscaling_003,invscaling,invscaling,0.003,0.5,82,5249.0,4.1407877355717176e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.3414676110119373,0.9446585046180012,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,52,invscaling_003,invscaling,invscaling,0.003,0.5,78,4993.0,4.2456136575837e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.34522630772121454,0.9301268918852572,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,88,invscaling_003,invscaling,invscaling,0.003,0.5,77,4929.0,4.273088087271601e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.331200752692314,0.9027719943942223,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,121,invscaling_003,invscaling,invscaling,0.003,0.5,74,4737.0,4.358826297041105e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.3402654755434977,0.9168628114029429,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,169,invscaling_003,invscaling,invscaling,0.003,0.5,68,4353.0,4.5470205935786866e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.38785258774990544,0.9454193308518043,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,203,invscaling_003,invscaling,invscaling,0.003,0.5,71,4545.0,4.449941594899848e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.3717239763358579,0.9035489807966108,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,247,invscaling_003,invscaling,invscaling,0.003,0.5,79,5057.0,4.218662455422826e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.35890994157982176,0.9009480222294868,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,314,invscaling_003,invscaling,invscaling,0.003,0.5,68,4353.0,4.5470205935786866e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.3840881776417926,0.9425272262492559,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,415,invscaling_003,invscaling,invscaling,0.003,0.5,78,4993.0,4.2456136575837e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.32176436754212406,0.9340570373981475,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,509,invscaling_003,invscaling,invscaling,0.003,0.5,70,4481.0,4.4816071335450736e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",0.34492964360696615,0.934590011052777,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,14,adaptive_0003,adaptive,adaptive,0.0003,0.5,114,7297.0,0.0003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.1956286332392596,0.9466398985629755,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,52,adaptive_0003,adaptive,adaptive,0.0003,0.5,106,6785.0,0.0003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.2089318643329994,0.9348384197482524,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,88,adaptive_0003,adaptive,adaptive,0.0003,0.5,105,6721.0,0.0003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.20916342215073552,0.9118164600319691,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,121,adaptive_0003,adaptive,adaptive,0.0003,0.5,107,6849.0,0.0003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.20341475937833361,0.9258506155755977,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,169,adaptive_0003,adaptive,adaptive,0.0003,0.5,113,7233.0,0.0003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.22082311682815323,0.9563933407018514,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,203,adaptive_0003,adaptive,adaptive,0.0003,0.5,104,6657.0,0.0003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.23079545360403383,0.9231725498889425,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,247,adaptive_0003,adaptive,adaptive,0.0003,0.5,106,6785.0,0.0003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.23550898082336094,0.9053503323526206,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,314,adaptive_0003,adaptive,adaptive,0.0003,0.5,108,6913.0,0.0003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.2159442442137419,0.951369191441678,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,415,adaptive_0003,adaptive,adaptive,0.0003,0.5,114,7297.0,0.0003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.1698180213454765,0.9536456261665086,0,1000,0.001,0.0001,balanced
breast_cancer,32,64,505,509,adaptive_0003,adaptive,adaptive,0.0003,0.5,102,6529.0,0.0003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.2009356639647443,0.9408944509707875,0,1000,0.001,0.0001,balanced
